Order_Date,Order_Priority,Ord_id
12/10/08,NOT SPECIFIED,Ord_3590
11/08/25,NOT SPECIFIED,Ord_3591
11/09/19,NOT SPECIFIED,Ord_3592
09/10/20,CRITICAL,Ord_3593
10/02/10,HIGH,Ord_3594
11/02/12,HIGH,Ord_3595
09/07/22,LOW,Ord_3596
11/12/28,NOT SPECIFIED,Ord_3597
09/08/09,CRITICAL,Ord_3598
11/03/22,HIGH,Ord_3599
09/03/08,LOW,Ord_3600
10/01/18,HIGH,Ord_3601
12/02/13,CRITICAL,Ord_3602
09/12/09,LOW,Ord_3603
09/01/07,NOT SPECIFIED,Ord_3604
09/07/21,CRITICAL,Ord_3605
09/06/20,NOT SPECIFIED,Ord_3606
12/03/14,LOW,Ord_3607
09/08/23,MEDIUM,Ord_3608
10/09/06,LOW,Ord_3609
09/03/23,NOT SPECIFIED,Ord_3610
10/03/21,MEDIUM,Ord_3611
10/08/30,HIGH,Ord_3612
11/02/10,LOW,Ord_3613
10/06/12,CRITICAL,Ord_3614
11/05/26,HIGH,Ord_3615
09/02/12,NOT SPECIFIED,Ord_3616
11/07/25,HIGH,Ord_3617
11/06/17,MEDIUM,Ord_3618
10/03/13,LOW,Ord_3619
11/05/05,NOT SPECIFIED,Ord_3620
09/09/23,NOT SPECIFIED,Ord_3621
10/05/15,NOT SPECIFIED,Ord_3622
12/06/28,CRITICAL,Ord_3623
09/05/29,HIGH,Ord_3624
12/06/10,MEDIUM,Ord_3625
11/12/06,MEDIUM,Ord_3626
12/01/13,NOT SPECIFIED,Ord_3627
10/08/10,NOT SPECIFIED,Ord_3628
12/07/13,MEDIUM,Ord_3629
10/09/10,CRITICAL,Ord_3630
12/09/24,LOW,Ord_3631
10/08/27,CRITICAL,Ord_3632
09/10/29,MEDIUM,Ord_3633
11/03/27,CRITICAL,Ord_3634
12/02/26,CRITICAL,Ord_3635
10/08/01,MEDIUM,Ord_3636
09/03/28,CRITICAL,Ord_3637
12/07/10,NOT SPECIFIED,Ord_3638
10/05/21,NOT SPECIFIED,Ord_3639
09/06/13,HIGH,Ord_3640
12/12/08,LOW,Ord_3641
10/12/12,HIGH,Ord_3642
09/09/20,CRITICAL,Ord_3643
11/06/16,CRITICAL,Ord_3644
09/10/18,CRITICAL,Ord_3645
11/04/01,LOW,Ord_3646
10/06/21,LOW,Ord_3647
09/03/14,MEDIUM,Ord_3648
12/04/13,NOT SPECIFIED,Ord_3649
12/03/01,LOW,Ord_3650
11/03/16,HIGH,Ord_3651
09/10/28,HIGH,Ord_3652
10/04/08,NOT SPECIFIED,Ord_3653
10/03/30,LOW,Ord_3654
11/09/01,HIGH,Ord_3655
09/10/01,LOW,Ord_3656
09/12/01,NOT SPECIFIED,Ord_3657
10/07/30,NOT SPECIFIED,Ord_3658
10/11/18,NOT SPECIFIED,Ord_3659
09/12/17,MEDIUM,Ord_3660
11/09/29,CRITICAL,Ord_3661
09/11/20,HIGH,Ord_3662
10/04/22,MEDIUM,Ord_3663
10/04/05,LOW,Ord_3664
09/12/01,MEDIUM,Ord_3665
09/02/23,HIGH,Ord_3666
11/03/20,NOT SPECIFIED,Ord_3667
10/03/21,CRITICAL,Ord_3668
09/02/26,CRITICAL,Ord_3669
11/11/08,CRITICAL,Ord_3670
10/01/29,MEDIUM,Ord_3671
11/07/05,HIGH,Ord_3672
12/10/10,NOT SPECIFIED,Ord_3673
11/04/01,LOW,Ord_3674
10/07/19,NOT SPECIFIED,Ord_3675
10/11/24,MEDIUM,Ord_3676
11/08/30,CRITICAL,Ord_3677
09/09/07,CRITICAL,Ord_3678
12/03/28,NOT SPECIFIED,Ord_3679
12/07/29,MEDIUM,Ord_3680
12/08/12,NOT SPECIFIED,Ord_3681
11/12/12,MEDIUM,Ord_3682
12/04/01,LOW,Ord_3683
12/07/10,MEDIUM,Ord_3684
10/08/17,NOT SPECIFIED,Ord_3685
12/12/30,LOW,Ord_3686
12/03/30,LOW,Ord_3687
09/04/20,HIGH,Ord_3688
12/09/18,HIGH,Ord_3689
09/07/27,LOW,Ord_3690
12/11/01,NOT SPECIFIED,Ord_3691
11/04/20,HIGH,Ord_3692
10/05/10,LOW,Ord_3693
09/03/08,MEDIUM,Ord_3694
09/12/15,NOT SPECIFIED,Ord_3695
09/05/17,LOW,Ord_3696
12/04/25,NOT SPECIFIED,Ord_3697
11/10/17,CRITICAL,Ord_3698
09/07/05,HIGH,Ord_3699
12/12/23,LOW,Ord_3700
11/11/06,CRITICAL,Ord_3701
09/11/23,CRITICAL,Ord_3702
10/09/11,MEDIUM,Ord_3703
11/02/26,MEDIUM,Ord_3704
10/06/08,LOW,Ord_3705
11/01/31,MEDIUM,Ord_3706
09/03/01,LOW,Ord_3707
11/12/09,HIGH,Ord_3708
10/11/30,NOT SPECIFIED,Ord_3709
12/03/29,HIGH,Ord_3710
10/10/04,MEDIUM,Ord_3711
12/02/19,CRITICAL,Ord_3712
12/08/08,MEDIUM,Ord_3713
11/08/26,CRITICAL,Ord_3714
12/09/30,LOW,Ord_3715
12/04/16,HIGH,Ord_3716
09/11/17,NOT SPECIFIED,Ord_3717
12/02/24,HIGH,Ord_3718
09/12/03,NOT SPECIFIED,Ord_3719
12/07/29,NOT SPECIFIED,Ord_3720
12/07/30,LOW,Ord_3721
11/04/23,HIGH,Ord_3722
12/02/16,LOW,Ord_3723
11/01/02,CRITICAL,Ord_3724
12/01/27,MEDIUM,Ord_3725
11/11/28,HIGH,Ord_3726
11/06/07,NOT SPECIFIED,Ord_3727
12/05/24,HIGH,Ord_3728
09/05/17,HIGH,Ord_3729
09/07/12,MEDIUM,Ord_3730
10/02/04,MEDIUM,Ord_3731
12/06/04,NOT SPECIFIED,Ord_3732
10/11/22,HIGH,Ord_3733
12/10/05,HIGH,Ord_3734
12/03/07,MEDIUM,Ord_3735
11/09/12,NOT SPECIFIED,Ord_3736
11/12/26,LOW,Ord_3737
12/10/07,HIGH,Ord_3738
09/12/25,LOW,Ord_3739
09/06/10,CRITICAL,Ord_3740
12/07/16,LOW,Ord_3741
10/08/16,HIGH,Ord_3742
10/10/29,NOT SPECIFIED,Ord_3743
09/06/14,NOT SPECIFIED,Ord_3744
09/09/09,CRITICAL,Ord_3745
11/03/25,CRITICAL,Ord_3746
09/07/20,NOT SPECIFIED,Ord_3747
09/11/05,HIGH,Ord_3748
12/05/09,MEDIUM,Ord_3749
09/05/01,HIGH,Ord_3750
10/01/09,MEDIUM,Ord_3751
11/11/15,LOW,Ord_3752
10/11/18,NOT SPECIFIED,Ord_3753
10/11/24,NOT SPECIFIED,Ord_3754
10/09/10,LOW,Ord_3755
09/12/25,LOW,Ord_3756
10/12/26,MEDIUM,Ord_3757
11/10/15,MEDIUM,Ord_3758
09/01/15,HIGH,Ord_3759
11/04/10,NOT SPECIFIED,Ord_3760
09/04/12,LOW,Ord_3761
12/01/18,MEDIUM,Ord_3762
09/10/15,HIGH,Ord_3763
10/05/26,CRITICAL,Ord_3764
11/06/17,MEDIUM,Ord_3765
10/10/02,LOW,Ord_3766
11/05/21,LOW,Ord_3767
09/01/07,CRITICAL,Ord_3768
09/05/23,NOT SPECIFIED,Ord_3769
09/04/03,CRITICAL,Ord_3770
10/05/30,MEDIUM,Ord_3771
11/04/12,NOT SPECIFIED,Ord_3772
12/12/29,CRITICAL,Ord_3773
12/04/28,LOW,Ord_3774
12/10/24,HIGH,Ord_3775
09/04/15,NOT SPECIFIED,Ord_3776
09/01/10,MEDIUM,Ord_3777
12/06/27,CRITICAL,Ord_3778
10/07/18,MEDIUM,Ord_3779
12/04/18,NOT SPECIFIED,Ord_3780
11/04/28,LOW,Ord_3781
11/01/21,LOW,Ord_3782
10/11/24,HIGH,Ord_3783
11/04/18,NOT SPECIFIED,Ord_3784
12/08/01,MEDIUM,Ord_3785
09/01/17,MEDIUM,Ord_3786
10/03/13,CRITICAL,Ord_3787
09/11/08,MEDIUM,Ord_3788
09/10/08,NOT SPECIFIED,Ord_3789
12/11/16,LOW,Ord_3790
11/05/16,HIGH,Ord_3791
09/03/22,NOT SPECIFIED,Ord_3792
11/08/25,LOW,Ord_3793
10/07/08,MEDIUM,Ord_3794
12/10/18,MEDIUM,Ord_3795
11/06/20,MEDIUM,Ord_3796
11/08/01,LOW,Ord_3797
09/08/13,HIGH,Ord_3798
11/06/27,NOT SPECIFIED,Ord_3799
12/10/26,HIGH,Ord_3800
12/07/15,HIGH,Ord_3801
09/05/18,HIGH,Ord_3802
12/08/01,LOW,Ord_3803
09/09/10,NOT SPECIFIED,Ord_3804
09/09/03,NOT SPECIFIED,Ord_3805
11/07/15,HIGH,Ord_3806
09/03/06,NOT SPECIFIED,Ord_3807
12/03/19,CRITICAL,Ord_3808
11/05/18,HIGH,Ord_3809
10/07/16,LOW,Ord_3810
09/03/28,MEDIUM,Ord_3811
11/07/19,HIGH,Ord_3812
10/04/05,CRITICAL,Ord_3813
10/12/20,MEDIUM,Ord_3814
10/05/20,HIGH,Ord_3815
12/05/27,NOT SPECIFIED,Ord_3816
10/05/12,NOT SPECIFIED,Ord_3817
09/09/24,MEDIUM,Ord_3818
10/11/24,NOT SPECIFIED,Ord_3819
09/09/13,CRITICAL,Ord_3820
11/12/10,HIGH,Ord_3821
09/12/14,LOW,Ord_3822
12/11/12,CRITICAL,Ord_3823
10/09/13,HIGH,Ord_3824
09/02/07,CRITICAL,Ord_3825
12/03/23,LOW,Ord_3826
12/01/19,HIGH,Ord_3827
11/06/26,NOT SPECIFIED,Ord_3828
12/11/10,NOT SPECIFIED,Ord_3829
11/06/23,NOT SPECIFIED,Ord_3830
11/04/20,HIGH,Ord_3831
12/06/11,NOT SPECIFIED,Ord_3832
11/01/03,CRITICAL,Ord_3833
09/04/27,CRITICAL,Ord_3834
09/08/03,LOW,Ord_3835
12/01/08,NOT SPECIFIED,Ord_3836
12/06/14,CRITICAL,Ord_3837
11/08/05,HIGH,Ord_3838
09/02/14,HIGH,Ord_3839
11/05/17,MEDIUM,Ord_3840
09/11/02,HIGH,Ord_3841
12/11/05,MEDIUM,Ord_3842
11/05/07,HIGH,Ord_3843
09/11/18,LOW,Ord_3844
10/08/14,HIGH,Ord_3845
12/07/05,NOT SPECIFIED,Ord_3846
09/09/08,MEDIUM,Ord_3847
10/09/22,LOW,Ord_3848
09/08/13,MEDIUM,Ord_3849
10/02/02,LOW,Ord_3850
11/01/13,LOW,Ord_3851
09/09/18,MEDIUM,Ord_3852
11/04/05,HIGH,Ord_3853
10/04/08,NOT SPECIFIED,Ord_3854
10/03/11,HIGH,Ord_3855
12/05/11,MEDIUM,Ord_3856
11/03/07,NOT SPECIFIED,Ord_3857
09/02/04,MEDIUM,Ord_3858
12/08/02,HIGH,Ord_3859
10/01/14,MEDIUM,Ord_3860
12/09/24,CRITICAL,Ord_3861
11/07/11,LOW,Ord_3862
12/09/22,MEDIUM,Ord_3863
09/09/27,CRITICAL,Ord_3864
11/10/26,HIGH,Ord_3865
11/09/15,MEDIUM,Ord_3866
09/11/06,CRITICAL,Ord_3867
09/12/12,HIGH,Ord_3868
12/05/22,HIGH,Ord_3869
12/12/28,CRITICAL,Ord_3870
10/04/27,MEDIUM,Ord_3871
11/12/10,NOT SPECIFIED,Ord_3872
11/07/22,MEDIUM,Ord_3873
12/06/14,LOW,Ord_3874
12/05/21,CRITICAL,Ord_3875
11/10/05,HIGH,Ord_3876
10/01/06,HIGH,Ord_3877
11/07/27,CRITICAL,Ord_3878
11/08/20,HIGH,Ord_3879
12/05/23,MEDIUM,Ord_3880
09/03/11,HIGH,Ord_3881
12/09/09,MEDIUM,Ord_3882
11/06/21,HIGH,Ord_3883
10/12/17,CRITICAL,Ord_3884
12/02/13,NOT SPECIFIED,Ord_3885
12/08/10,HIGH,Ord_3886
11/01/09,CRITICAL,Ord_3887
10/12/10,CRITICAL,Ord_3888
10/03/27,NOT SPECIFIED,Ord_3889
10/02/01,CRITICAL,Ord_3890
10/03/30,LOW,Ord_3891
09/07/17,NOT SPECIFIED,Ord_3892
09/10/05,LOW,Ord_3893
11/09/01,LOW,Ord_3894
10/09/17,MEDIUM,Ord_3895
09/08/14,CRITICAL,Ord_3896
09/06/23,HIGH,Ord_3897
11/06/05,LOW,Ord_3898
12/07/17,CRITICAL,Ord_3899
09/09/05,HIGH,Ord_3900
11/01/05,NOT SPECIFIED,Ord_3901
12/06/14,MEDIUM,Ord_3902
11/06/02,HIGH,Ord_3903
11/03/16,NOT SPECIFIED,Ord_3904
12/10/13,LOW,Ord_3905
12/09/14,HIGH,Ord_3906
10/09/03,HIGH,Ord_3907
11/02/13,NOT SPECIFIED,Ord_3908
10/04/25,NOT SPECIFIED,Ord_3909
09/12/18,CRITICAL,Ord_3910
10/02/08,CRITICAL,Ord_3911
10/04/15,MEDIUM,Ord_3912
09/03/31,CRITICAL,Ord_3913
09/12/06,HIGH,Ord_3914
12/06/13,NOT SPECIFIED,Ord_3915
11/01/10,MEDIUM,Ord_3916
09/08/10,MEDIUM,Ord_3917
10/01/31,CRITICAL,Ord_3918
10/09/09,NOT SPECIFIED,Ord_3919
11/12/16,HIGH,Ord_3920
09/03/26,MEDIUM,Ord_3921
12/04/08,CRITICAL,Ord_3922
09/10/19,LOW,Ord_3923
12/07/29,HIGH,Ord_3924
11/03/15,LOW,Ord_3925
11/12/25,NOT SPECIFIED,Ord_3926
12/11/28,NOT SPECIFIED,Ord_3927
12/01/31,MEDIUM,Ord_3928
10/03/10,CRITICAL,Ord_3929
11/10/12,NOT SPECIFIED,Ord_3930
12/11/04,CRITICAL,Ord_3931
11/08/31,HIGH,Ord_3932
10/08/29,HIGH,Ord_3933
11/03/12,LOW,Ord_3934
10/09/29,CRITICAL,Ord_3935
11/10/31,CRITICAL,Ord_3936
09/09/03,LOW,Ord_3937
11/08/03,NOT SPECIFIED,Ord_3938
10/09/06,CRITICAL,Ord_3939
12/12/01,HIGH,Ord_3940
09/04/18,MEDIUM,Ord_3941
10/01/15,CRITICAL,Ord_3942
10/02/03,CRITICAL,Ord_3943
11/10/06,HIGH,Ord_3944
10/05/14,MEDIUM,Ord_3945
11/08/12,CRITICAL,Ord_3946
09/09/13,MEDIUM,Ord_3947
10/03/17,LOW,Ord_3948
11/03/15,MEDIUM,Ord_3949
09/07/05,MEDIUM,Ord_3950
09/01/25,NOT SPECIFIED,Ord_3951
10/08/18,NOT SPECIFIED,Ord_3952
09/06/01,NOT SPECIFIED,Ord_3953
09/06/04,HIGH,Ord_3954
11/02/26,CRITICAL,Ord_3955
12/10/15,CRITICAL,Ord_3956
11/08/05,HIGH,Ord_3957
10/12/12,NOT SPECIFIED,Ord_3958
12/12/15,NOT SPECIFIED,Ord_3959
10/04/05,CRITICAL,Ord_3960
12/08/11,MEDIUM,Ord_3961
09/02/12,LOW,Ord_3962
12/04/28,CRITICAL,Ord_3963
10/09/13,CRITICAL,Ord_3964
12/02/17,CRITICAL,Ord_3965
09/04/02,MEDIUM,Ord_3966
09/06/02,HIGH,Ord_3967
11/02/24,LOW,Ord_3968
09/09/14,MEDIUM,Ord_3969
11/08/23,HIGH,Ord_3970
12/09/10,MEDIUM,Ord_3971
09/08/01,NOT SPECIFIED,Ord_3972
11/06/22,CRITICAL,Ord_3973
09/07/21,NOT SPECIFIED,Ord_3974
11/03/09,NOT SPECIFIED,Ord_3975
10/03/28,NOT SPECIFIED,Ord_3976
12/05/20,CRITICAL,Ord_3977
12/11/24,LOW,Ord_3978
10/10/26,NOT SPECIFIED,Ord_3979
10/12/22,NOT SPECIFIED,Ord_3980
12/07/24,CRITICAL,Ord_3981
09/06/08,LOW,Ord_3982
11/04/29,NOT SPECIFIED,Ord_3983
11/05/09,CRITICAL,Ord_3984
12/07/22,LOW,Ord_3985
11/12/02,LOW,Ord_3986
09/08/19,LOW,Ord_3987
12/05/13,CRITICAL,Ord_3988
10/02/27,MEDIUM,Ord_3989
12/11/04,MEDIUM,Ord_3990
12/09/01,HIGH,Ord_3991
10/09/18,LOW,Ord_3992
09/11/16,NOT SPECIFIED,Ord_3993
09/05/04,HIGH,Ord_3994
11/02/26,HIGH,Ord_3995
12/08/14,MEDIUM,Ord_3996
09/03/25,NOT SPECIFIED,Ord_3997
10/01/12,MEDIUM,Ord_3998
09/11/22,HIGH,Ord_3999
10/07/28,LOW,Ord_4000
09/11/26,CRITICAL,Ord_4001
11/12/19,NOT SPECIFIED,Ord_4002
10/12/26,HIGH,Ord_4003
12/07/05,HIGH,Ord_4004
11/04/07,NOT SPECIFIED,Ord_4005
12/05/03,NOT SPECIFIED,Ord_4006
10/10/05,CRITICAL,Ord_4007
09/04/18,CRITICAL,Ord_4008
10/10/03,NOT SPECIFIED,Ord_4009
11/08/06,NOT SPECIFIED,Ord_4010
11/06/06,MEDIUM,Ord_4011
09/09/21,MEDIUM,Ord_4012
09/08/23,MEDIUM,Ord_4013
10/02/27,HIGH,Ord_4014
12/01/13,HIGH,Ord_4015
12/11/26,MEDIUM,Ord_4016
11/02/13,MEDIUM,Ord_4017
09/01/22,CRITICAL,Ord_4018
11/05/14,LOW,Ord_4019
12/10/01,HIGH,Ord_4020
09/11/21,LOW,Ord_4021
09/01/04,CRITICAL,Ord_4022
11/04/10,MEDIUM,Ord_4023
12/08/16,NOT SPECIFIED,Ord_4024
10/04/02,CRITICAL,Ord_4025
12/05/25,MEDIUM,Ord_4026
12/08/29,CRITICAL,Ord_4027
09/01/05,CRITICAL,Ord_4028
10/11/02,CRITICAL,Ord_4029
09/10/27,NOT SPECIFIED,Ord_4030
11/09/10,CRITICAL,Ord_4031
11/02/08,CRITICAL,Ord_4032
12/01/04,NOT SPECIFIED,Ord_4033
12/11/02,MEDIUM,Ord_4034
10/09/26,MEDIUM,Ord_4035
10/12/21,LOW,Ord_4036
09/12/07,LOW,Ord_4037
11/05/07,HIGH,Ord_4038
09/04/20,HIGH,Ord_4039
11/06/10,HIGH,Ord_4040
10/09/15,LOW,Ord_4041
12/08/04,HIGH,Ord_4042
09/11/01,LOW,Ord_4043
09/01/16,LOW,Ord_4044
12/05/09,MEDIUM,Ord_4045
09/01/15,CRITICAL,Ord_4046
11/09/04,MEDIUM,Ord_4047
12/05/29,LOW,Ord_4048
10/07/18,LOW,Ord_4049
11/01/02,MEDIUM,Ord_4050
09/03/14,NOT SPECIFIED,Ord_4051
10/10/05,CRITICAL,Ord_4052
11/04/15,NOT SPECIFIED,Ord_4053
10/11/03,HIGH,Ord_4054
09/07/20,NOT SPECIFIED,Ord_4055
12/05/23,NOT SPECIFIED,Ord_4056
11/11/20,MEDIUM,Ord_4057
09/09/29,HIGH,Ord_4058
12/06/05,CRITICAL,Ord_4059
09/09/04,NOT SPECIFIED,Ord_4060
11/07/13,NOT SPECIFIED,Ord_4061
09/04/19,LOW,Ord_4062
12/03/05,LOW,Ord_4063
11/07/26,MEDIUM,Ord_4064
09/01/14,NOT SPECIFIED,Ord_4065
12/03/21,LOW,Ord_4066
11/05/19,HIGH,Ord_4067
09/12/18,LOW,Ord_4068
09/01/17,NOT SPECIFIED,Ord_4069
09/03/05,MEDIUM,Ord_4070
12/08/23,CRITICAL,Ord_4071
11/04/23,MEDIUM,Ord_4072
12/05/22,HIGH,Ord_4073
09/11/28,HIGH,Ord_4074
10/08/21,NOT SPECIFIED,Ord_4075
10/06/23,HIGH,Ord_4076
11/05/24,LOW,Ord_4077
11/10/13,CRITICAL,Ord_4078
10/04/05,NOT SPECIFIED,Ord_4079
12/10/30,HIGH,Ord_4080
09/12/28,MEDIUM,Ord_4081
10/04/22,MEDIUM,Ord_4082
12/07/17,CRITICAL,Ord_4083
09/06/12,MEDIUM,Ord_4084
09/07/02,MEDIUM,Ord_4085
11/03/10,CRITICAL,Ord_4086
11/12/17,NOT SPECIFIED,Ord_4087
09/04/22,LOW,Ord_4088
12/08/07,MEDIUM,Ord_4089
12/03/17,NOT SPECIFIED,Ord_4090
11/10/15,MEDIUM,Ord_4091
11/11/09,LOW,Ord_4092
11/01/26,HIGH,Ord_4093
12/08/28,HIGH,Ord_4094
09/09/23,CRITICAL,Ord_4095
11/04/09,NOT SPECIFIED,Ord_4096
10/01/19,NOT SPECIFIED,Ord_4097
12/10/18,LOW,Ord_4098
10/09/19,HIGH,Ord_4099
11/05/20,MEDIUM,Ord_4100
11/06/22,MEDIUM,Ord_4101
12/05/06,HIGH,Ord_4102
11/07/29,CRITICAL,Ord_4103
11/03/23,MEDIUM,Ord_4104
11/10/28,NOT SPECIFIED,Ord_4105
10/02/10,HIGH,Ord_4106
09/09/19,HIGH,Ord_4107
09/11/14,CRITICAL,Ord_4108
11/12/18,NOT SPECIFIED,Ord_4109
09/12/16,CRITICAL,Ord_4110
10/04/25,MEDIUM,Ord_4111
12/05/20,LOW,Ord_4112
12/08/27,MEDIUM,Ord_4113
12/11/20,HIGH,Ord_4114
10/11/14,CRITICAL,Ord_4115
09/01/06,NOT SPECIFIED,Ord_4116
12/07/06,NOT SPECIFIED,Ord_4117
12/09/18,NOT SPECIFIED,Ord_4118
09/12/21,HIGH,Ord_4119
09/09/25,LOW,Ord_4120
09/03/26,CRITICAL,Ord_4121
09/04/23,CRITICAL,Ord_4122
12/03/26,MEDIUM,Ord_4123
10/02/20,LOW,Ord_4124
12/10/24,CRITICAL,Ord_4125
09/05/03,LOW,Ord_4126
10/01/29,CRITICAL,Ord_4127
12/08/28,HIGH,Ord_4128
09/09/14,MEDIUM,Ord_4129
09/11/12,MEDIUM,Ord_4130
12/01/04,HIGH,Ord_4131
11/02/09,HIGH,Ord_4132
09/04/22,MEDIUM,Ord_4133
12/01/05,HIGH,Ord_4134
10/04/02,MEDIUM,Ord_4135
10/09/25,MEDIUM,Ord_4136
10/11/24,MEDIUM,Ord_4137
11/06/30,LOW,Ord_4138
10/02/14,HIGH,Ord_4139
10/03/05,HIGH,Ord_4140
10/03/04,HIGH,Ord_4141
09/10/03,MEDIUM,Ord_4142
09/09/10,CRITICAL,Ord_4143
12/04/10,CRITICAL,Ord_4144
12/10/26,CRITICAL,Ord_4145
09/06/01,CRITICAL,Ord_4146
11/04/20,MEDIUM,Ord_4147
09/06/01,NOT SPECIFIED,Ord_4148
12/05/25,CRITICAL,Ord_4149
10/04/02,CRITICAL,Ord_4150
09/01/29,CRITICAL,Ord_4151
12/01/10,MEDIUM,Ord_4152
12/08/26,HIGH,Ord_4153
11/05/02,HIGH,Ord_4154
09/02/03,NOT SPECIFIED,Ord_4155
11/11/26,LOW,Ord_4156
11/04/19,NOT SPECIFIED,Ord_4157
09/08/26,CRITICAL,Ord_4158
11/09/19,CRITICAL,Ord_4159
09/10/29,MEDIUM,Ord_4160
10/10/20,MEDIUM,Ord_4161
09/11/05,LOW,Ord_4162
12/04/06,NOT SPECIFIED,Ord_4163
09/04/24,LOW,Ord_4164
12/07/04,LOW,Ord_4165
09/10/07,HIGH,Ord_4166
10/03/26,LOW,Ord_4167
10/02/26,MEDIUM,Ord_4168
12/08/02,MEDIUM,Ord_4169
09/12/11,CRITICAL,Ord_4170
12/10/08,MEDIUM,Ord_4171
10/12/05,LOW,Ord_4172
10/09/23,NOT SPECIFIED,Ord_4173
10/08/02,CRITICAL,Ord_4174
09/03/26,NOT SPECIFIED,Ord_4175
12/01/08,HIGH,Ord_4176
11/12/05,NOT SPECIFIED,Ord_4177
09/12/26,LOW,Ord_4178
11/02/05,LOW,Ord_4179
12/10/02,NOT SPECIFIED,Ord_4180
11/08/31,CRITICAL,Ord_4181
09/07/12,LOW,Ord_4182
10/05/27,CRITICAL,Ord_4183
12/02/07,NOT SPECIFIED,Ord_4184
09/06/13,HIGH,Ord_4185
09/08/03,CRITICAL,Ord_4186
12/06/06,MEDIUM,Ord_4187
11/10/29,LOW,Ord_4188
12/12/16,HIGH,Ord_4189
11/02/07,NOT SPECIFIED,Ord_4190
09/09/08,LOW,Ord_4191
12/11/26,NOT SPECIFIED,Ord_4192
10/11/17,LOW,Ord_4193
09/06/01,LOW,Ord_4194
10/09/23,NOT SPECIFIED,Ord_4195
10/12/25,MEDIUM,Ord_4196
12/06/20,HIGH,Ord_4197
12/07/27,LOW,Ord_4198
12/01/30,CRITICAL,Ord_4199
11/09/28,LOW,Ord_4200
10/12/26,LOW,Ord_4201
10/12/21,LOW,Ord_4202
11/06/22,NOT SPECIFIED,Ord_4203
09/01/09,NOT SPECIFIED,Ord_4204
11/07/28,MEDIUM,Ord_4205
12/12/30,NOT SPECIFIED,Ord_4206
10/09/03,MEDIUM,Ord_4207
10/02/24,HIGH,Ord_4208
12/10/18,MEDIUM,Ord_4209
12/04/05,MEDIUM,Ord_4210
09/04/05,MEDIUM,Ord_4211
12/12/09,NOT SPECIFIED,Ord_4212
10/10/09,HIGH,Ord_4213
09/07/06,LOW,Ord_4214
11/06/09,LOW,Ord_4215
09/10/20,MEDIUM,Ord_4216
11/12/18,HIGH,Ord_4217
12/08/14,HIGH,Ord_4218
12/04/13,HIGH,Ord_4219
10/02/05,HIGH,Ord_4220
09/06/05,HIGH,Ord_4221
09/10/19,LOW,Ord_4222
10/10/18,LOW,Ord_4223
12/09/15,NOT SPECIFIED,Ord_4224
09/08/05,LOW,Ord_4225
09/06/30,NOT SPECIFIED,Ord_4226
09/06/08,HIGH,Ord_4227
11/01/06,MEDIUM,Ord_4228
10/06/17,NOT SPECIFIED,Ord_4229
12/09/15,HIGH,Ord_4230
10/06/20,HIGH,Ord_4231
09/10/21,LOW,Ord_4232
09/04/15,CRITICAL,Ord_4233
11/12/09,MEDIUM,Ord_4234
11/04/25,NOT SPECIFIED,Ord_4235
12/06/18,CRITICAL,Ord_4236
10/01/28,MEDIUM,Ord_4237
09/03/25,CRITICAL,Ord_4238
11/08/21,MEDIUM,Ord_4239
12/07/31,CRITICAL,Ord_4240
12/08/20,CRITICAL,Ord_4241
09/07/04,LOW,Ord_4242
09/05/14,LOW,Ord_4243
09/01/28,LOW,Ord_4244
11/02/17,HIGH,Ord_4245
09/11/25,LOW,Ord_4246
09/07/17,MEDIUM,Ord_4247
09/11/09,CRITICAL,Ord_4248
12/02/18,NOT SPECIFIED,Ord_4249
12/08/07,HIGH,Ord_4250
12/08/30,HIGH,Ord_4251
10/11/04,LOW,Ord_4252
12/01/15,MEDIUM,Ord_4253
12/10/29,NOT SPECIFIED,Ord_4254
09/07/17,NOT SPECIFIED,Ord_4255
12/10/27,NOT SPECIFIED,Ord_4256
09/06/28,LOW,Ord_4257
10/10/08,HIGH,Ord_4258
12/03/15,NOT SPECIFIED,Ord_4259
10/05/24,CRITICAL,Ord_4260
09/11/24,CRITICAL,Ord_4261
12/12/08,MEDIUM,Ord_4262
12/02/09,CRITICAL,Ord_4263
12/04/15,MEDIUM,Ord_4264
11/06/12,HIGH,Ord_4265
10/09/10,LOW,Ord_4266
09/08/10,NOT SPECIFIED,Ord_4267
10/09/26,NOT SPECIFIED,Ord_4268
11/09/10,LOW,Ord_4269
10/03/07,CRITICAL,Ord_4270
10/06/18,LOW,Ord_4271
11/08/08,LOW,Ord_4272
09/03/18,MEDIUM,Ord_4273
11/06/23,CRITICAL,Ord_4274
12/08/14,MEDIUM,Ord_4275
09/05/08,NOT SPECIFIED,Ord_4276
09/05/22,CRITICAL,Ord_4277
10/04/09,HIGH,Ord_4278
12/05/26,HIGH,Ord_4279
11/07/07,NOT SPECIFIED,Ord_4280
10/08/06,LOW,Ord_4281
09/05/25,HIGH,Ord_4282
12/12/25,NOT SPECIFIED,Ord_4283
12/08/26,HIGH,Ord_4284
11/06/25,HIGH,Ord_4285
10/12/19,LOW,Ord_4286
11/09/09,NOT SPECIFIED,Ord_4287
12/11/19,HIGH,Ord_4288
09/05/02,MEDIUM,Ord_4289
12/01/11,CRITICAL,Ord_4290
10/05/29,HIGH,Ord_4291
09/05/12,LOW,Ord_4292
